lang	spkr	gender	F1 avg	F2 avg
dutch	00308	male	482.83365548902196	1508.292474750499
dutch	00309	male	517.9682333333334	1530.8713532286213
dutch	00310	male	496.52466734848485	1734.6492938636363
dutch	00312	male	489.7430328358209	1553.5810890049752
dutch	00313	male	567.0910102941176	1771.0114019607843
dutch	00317	male	479.2030299578059	1509.0147810126582
dutch	00318	male	534.3771426860346	1524.5747238277268
dutch	00320	male	670.8867152927928	1694.1247472897899
dutch	00321	female	586.4242169154229	1818.4727212935322
dutch	00324	female	525.5334026515152	1809.5586787878788
dutch	00326	female	510.1097696114147	1648.7936538251365
dutch	00328	male	552.7481162234043	1623.5631687943262
dutch	00329	male	581.1343654761905	1407.4463961904762
dutch	00337	female	635.2566311111111	1728.937432929293
dutch	00340	male	551.319530894309	1833.99837100271
dutch	00342	female	544.1711133333333	1588.0525766004414
dutch	00343	female	590.9080574969021	1795.471407357497
dutch	00344	male	535.7248943762781	1545.739928220859
dutch	00345	male	499.78449823386705	1556.1335529742844
dutch	00347	male	533.2129626244874	1494.5394093731693
dutch	00350	female	592.7178032870829	1771.040945870499
dutch	00352	male	587.0974309314034	1698.2134017201595
dutch	00359	male	501.01528972653364	1598.9450401330378
dutch	00361	male	661.6423345679012	1642.5997524691359
dutch	00362	male	497.1327117562281	1654.2309155445748
dutch	00363	male	612.3231118012422	1685.3269281573498
dutch	00366	female	550.8447464968153	1732.8399037508846
dutch	00372	female	472.3890762615494	1638.9687389075034
dutch	00373	male	455.74117316017316	1504.4518936301793
dutch	00375	male	499.99219542693817	1635.7937503751339
dutch	00377	male	534.4350936738032	1685.3950901427297
dutch	00378	male	518.3006850257243	1754.795903215543
dutch	00379	male	537.3935859437751	1595.5270701472557
dutch	00380	male	593.1855795321637	1746.9166573099415
dutch	00385	male	540.2582804526749	1787.2191823045268
dutch	00389	male	522.4997057359308	1515.0914797619048
dutch	00391	male	479.3795742547425	1510.7757777777779
dutch	00392	male	487.5307853681392	1557.7281801740294
dutch	00393	female	455.75287101879326	1552.7680604352126
dutch	00398	male	525.6247912408759	1638.6276503649635
dutch	00399	male	629.1388526455027	1679.754698941799
dutch	00402	male	590.7578448753462	1617.6924931671283
dutch	00403	male	446.07058117322293	1760.4216972808833
dutch	00406	female	519.8721985114155	1680.0736252328768
dutch	00409	male	978.9660418439717	2168.8472025531914
dutch	00411	male	696.906001082544	1764.7693774921065
dutch	00414	male	614.4642004095563	1729.4597606370876
dutch	00415	male	451.17283784582327	1571.9734684125706
dutch	00419	male	507.71508994708995	1589.852983068783
dutch	00423	male	619.3279490196078	1640.2068509803921
dutch	00424	female	576.734131372549	1482.4512519607842
dutch	00427	female	450.7478500856458	1654.9714711887632
dutch	00432	male	413.4075775362319	1422.29295942029
dutch	00434	male	444.4312699074074	1527.7517571759258
dutch	00436	male	521.8321618504436	1591.0008348542458
dutch	00439	male	579.3453726817042	1679.8145612781955
dutch	00440	female	520.8221680327869	1629.983681147541
dutch	00441	male	557.7961839201878	1512.8507008215963
dutch	00444	female	566.1158028274184	1648.293367060995
dutch	00445	male	507.0801998015873	1532.225354265873
dutch	00447	male	601.1829187062405	1721.4045026788433
dutch	00448	male	498.0459286168819	1676.6648105932995
dutch	00459	female	480.7126666666667	1500.173168409586
dutch	00463	male	527.4815014056225	1580.0862176706828
dutch	00465	male	557.0191855371901	1631.6534843434342
dutch	00467	male	575.1635684523809	1566.9047952380952
dutch	00468	male	505.5885286575078	1819.1105134008194
dutch	00469	female	579.0106014348786	1740.4532069536424
dutch	00471	female	546.8833500472143	1577.779000802644
dutch	00472	male	466.0861671794872	1608.2917218315017
dutch	00477	male	562.8149094573644	1662.106476744186
dutch	00478	male	547.3426062893082	1465.9425389937107
dutch	00482	male	472.0295131959667	1579.3601389010669
dutch	00483	female	507.92506158333333	1706.5202215833333
dutch	00485	male	509.64478725877206	1719.3321266357932
dutch	00486	male	648.8311996296296	1731.421654074074
dutch	00487	male	447.37405842911875	1444.9243969348659
dutch	00488	male	522.5060084876543	1579.4488705246913
dutch	00490	male	523.4850685099847	1927.02095453149
dutch	00492	male	512.9759622807018	1675.7120662280702
dutch	00496	male	460.65341466666666	1586.553827111111
dutch	00500	male	665.283229566855	1606.1841372881356
dutch	00502	male	552.1574606589147	1457.8058317829457
dutch	00506	male	495.33562328767124	1644.4409488584474
dutch	00507	male	586.7911255474453	1665.4723236009731
dutch	00513	male	540.865365174939	1672.8182972470843
dutch	00514	male	481.1468116666667	1563.2527883333332
dutch	00517	female	512.380842	1707.300651074074
dutch	00518	male	519.7184170903955	1573.1685761176616
dutch	00519	female	593.9539887096774	1715.3745462365591
dutch	00520	male	475.1817304347826	1283.7122468599034
dutch	00521	male	589.1951275641026	1548.1826237179487
dutch	00522	male	521.5795033613446	1645.1832711484594
dutch	00524	male	519.4155974947807	1610.190738900487
dutch	00526	female	522.4967542196624	1692.6517118790496
dutch	00527	male	535.8331289127838	1599.9330771804061
dutch	00531	male	607.1139259803922	1345.0206671568628
dutch	00532	male	461.4122790960452	1505.9991514124295
dutch	00534	male	412.6980914728682	1665.6531027131782
dutch	00536	male	672.9288138888888	1701.2040425120772
dutch	00537	male	519.5669334656835	1573.3802598033656
dutch	00539	male	548.4479161270428	1611.3496920444034
dutch	00545	male	501.3168645994832	1542.6727441860464
dutch	00551	male	527.0119912665753	1409.806756698674
dutch	00554	male	571.9945538914728	1493.6190041550387
dutch	00555	male	442.7477311018131	1421.7432025104602
dutch	00556	male	561.3068928489042	1710.8420790080738
dutch	00557	male	494.6370332183908	1586.4021359386973
dutch	00558	male	489.1072331029944	1646.0761298782495
dutch	00562	male	528.9083215551744	1647.8198971412235
dutch	00563	male	533.0076766169154	1874.7028313432836
dutch	00564	female	576.9625220289855	1600.996787246377
dutch	00565	male	508.90664874759153	1607.5322343930636
dutch	00568	male	582.3849180555555	1623.9753606382978
dutch	00569	male	591.0961095238096	1561.1541754285715
dutch	00575	male	434.9364639880952	1793.6944264880951
dutch	00576	male	459.6776132034632	1608.143821590909
dutch	00580	male	522.4489098205854	1604.6469987724267
dutch	00582	male	438.8287188405797	1698.1417485507247
dutch	00583	female	582.979112739726	1725.6228374885845
dutch	00585	female	536.9913582156468	1579.1718746245238
dutch	00588	male	523.3279640522876	1479.0488190045248
dutch	00591	female	459.9908067982456	1541.7719368421053
dutch	00592	male	482.96503973333336	1489.6830757333332
dutch	00596	male	489.7765638166895	1624.4332880984953
dutch	00599	male	603.6113850574712	1547.8667137931034
dutch	00602	male	525.102957789855	1467.0720865942028
dutch	00603	male	521.3789256410256	1436.5120884615385
dutch	00604	male	554.764727610184	1533.9847040436457
dutch	00611	female	597.9526505103837	1786.7385182330165
dutch	00612	male	525.4507583333334	2382.749120833333
dutch	00619	male	559.2206463414634	1638.0035991869918
dutch	00620	female	569.1378301282051	1849.1811666666667
dutch	00621	male	650.6393265506471	1950.4088767068274
dutch	00622	male	549.5857268172043	1555.4572731326166
dutch	00623	female	617.4043840744964	1809.268098720385
dutch	00624	male	512.7171796019901	1641.6826054726369
dutch	00626	male	521.4353011594203	1641.4097452173912
dutch	00628	male	516.919350201671	1598.649181835206
dutch	00629	male	480.72586484458736	1511.5233183279743
dutch	00632	male	481.8922907157464	1661.901107402863
dutch	00634	male	500.0037393839384	1530.5693227722772
dutch	00636	male	516.2464887856257	1614.5310061957869
dutch	00638	male	704.9825789855073	1779.6698151138717
dutch	00639	female	524.7164579908675	1755.2462079908676
dutch	00640	male	528.3963099224807	1479.5247927131784
dutch	00641	male	523.2718524046435	1560.1969464344943
dutch	00644	male	466.211406779661	1588.173179566855
dutch	00645	male	595.3524478174603	1737.9708501984128
dutch	00647	male	458.2843109848485	1561.8435056818182
dutch	00650	female	550.2683467539553	1600.1755445717404
dutch	00655	male	438.5010010526316	1673.614911754386
dutch	00658	female	504.6645821029083	1584.4759087248322
dutch	00664	male	494.7420613333333	1499.203267030303
dutch	00665	male	559.9986247326825	1564.589552735162
dutch	00667	male	426.6503591361117	1524.1586165110452
dutch	00671	male	500.6058510057471	1696.2301676724137
dutch	00674	male	610.369041015625	1609.2262410481771
dutch	00675	male	522.3160943310658	1834.0316833333334
dutch	00676	male	472.6909076672587	1340.5939616044998
dutch	00680	male	471.2542111111111	1520.8433966360856
dutch	00682	male	565.3792746754194	1723.0801723559446
dutch	00684	male	569.0575092995169	1469.380425241546
dutch	00685	female	591.11845	1983.75935
dutch	00686	male	469.0819395379538	1595.5048491089108
dutch	00688	male	482.16613340459645	1536.2907027614467
dutch	00689	male	433.6713495238095	1555.8695323809525
dutch	00691	female	523.4730136363636	1802.598290909091
dutch	00693	male	580.0381843140995	1631.0620911333651
dutch	00696	female	491.61501680260466	1523.3283818547982
dutch	00697	male	518.8153478236915	1792.0232018181819
dutch	00702	female	560.4959895238095	1550.7978338095238
dutch	00704	male	653.776421184739	1636.3440427710843
dutch	00705	female	593.9962771604938	1686.8093734567901
dutch	00708	female	536.2425145539906	1763.2077835680752
dutch	00711	male	526.0993019480519	1651.0020058441557
dutch	00715	male	513.6176016824395	1597.8765654430742
dutch	00718	female	493.3307230758938	1680.3819778205952
dutch	00722	male	552.6603494692145	1469.0242335456476
dutch	00726	male	515.851660257431	1605.1241629113588
dutch	00728	male	525.5677302579365	1527.703667063492
dutch	00732	male	500.82730363636364	1582.2551191202347
dutch	00733	male	467.11835148514854	1469.3484250825084
dutch	00734	male	597.1309385964912	1552.2258886708296
dutch	00737	male	522.7887990825689	1659.1938217125382
dutch	00738	female	584.2339838541667	1708.2213109375
dutch	00740	female	520.1246618839311	1706.046094634004
dutch	00741	male	745.49655	1835.719574863388
dutch	00746	male	476.24556646825397	1491.8110341269842
dutch	00747	male	479.8280321885522	1450.979870976431
dutch	00753	male	519.6864052572707	1590.8010894854585
dutch	00754	male	490.7885221527778	1552.71261125
dutch	00755	male	541.7185361691543	1758.8285429353234
dutch	00757	male	571.8072286030061	1746.2533274756852
dutch	00759	female	542.3824156565656	1208.1211474747474
dutch	00760	male	494.34254848484846	1786.600187878788
dutch	00765	female	510.73201	1623.619002857143
dutch	00767	male	477.69550025062654	1516.5919932330828
dutch	00768	male	490.6119883161512	1554.563321305842
dutch	00770	male	514.598015308642	1516.9182743209876
dutch	00772	male	527.1241017777778	1571.6188124444445
dutch	00773	male	502.70280446927376	1535.8199540037244
dutch	00774	male	596.502307486631	1759.5385816399287
dutch	00775	male	658.6126208333334	1646.1364416666665
dutch	00777	male	665.9606827319587	1797.7043212199312
dutch	00779	male	544.3528945355191	1593.9921613661202
dutch	00781	female	543.4411491749175	1742.8838514851486
dutch	00782	male	453.0411612466125	1601.9671455284554
dutch	00785	male	476.0801344202899	1413.1326018115942
dutch	00786	male	563.598992059095	1700.4692721144968
dutch	00791	male	851.3287396386005	2013.4621135845189
dutch	00797	male	644.2784674796748	1593.6457731707317
dutch	00798	male	612.2725671599718	1641.7434377730797
dutch	00804	male	525.7075378378379	1485.3038072072072
dutch	00805	male	429.61684519940917	1644.6313199409158
dutch	00808	male	577.5104924092409	1576.7817768976897
dutch	00812	male	383.02346666666665	1680.1041824561403
dutch	00816	male	498.1184942075338	1652.5261890191898
dutch	00821	male	528.5199399739583	1482.8296536458333
dutch	00822	male	508.47972719546743	1672.165660717658
dutch	00823	male	591.9241156565656	1998.757340909091
dutch	00824	male	380.73102807017546	1541.1542105263159
dutch	00828	male	582.9098826923077	1783.1894782051281
dutch	00835	female	635.6450348027843	1746.6142784996132
dutch	00837	male	677.764640891978	1713.6833930977893
dutch	00840	male	562.8439704	1518.206764
dutch	00841	male	632.9415191452991	1763.011350818071
dutch	00842	male	569.982846163522	1525.9055322012578
dutch	00844	male	530.8248549726776	1701.9319896174864
dutch	00849	other	524.4992302083333	1603.3839958333333
dutch	00850	male	527.4645942622951	1463.3434915300547
dutch	00854	female	666.2141023679417	1657.8699287188829
dutch	00857	female	546.9924544200086	1751.750393833549
dutch	00858	male	539.9166218150087	1568.0428633507854
dutch	00859	male	577.8233216880342	1570.6464988247862
dutch	00862	male	500.94168433333334	1575.1821466666668
dutch	00863	female	635.8593698666666	1646.3948205333334
dutch	00866	male	509.6221096153846	1565.9453224358974
dutch	00867	male	500.35956614987083	1489.1757950904394
dutch	00870	male	573.1380963541667	1672.0977734375
dutch	00877	male	504.20523383458647	1656.6691714285714
dutch	00882	male	393.5477583333333	1507.887146
dutch	00883	male	537.765425615402	1581.0501258242998
dutch	00893	male	579.0197698717949	1486.3950573717948
dutch	00894	male	559.8643783068783	1685.2833396825397
dutch	00895	male	521.8532985185185	1593.5317933333333
dutch	00896	male	507.25322975260417	1566.6081087565103
dutch	00897	male	509.8679032967033	1575.7630265567766
dutch	00901	male	482.7074343243243	1400.5800936936937
dutch	00904	female	585.5799146341463	1801.8321963414635
dutch	00912	male	510.83953538470394	1593.614753311899
dutch	00915	male	509.30181267752715	1588.0140700988582
dutch	00916	male	412.7269429553265	1462.8908565292097
dutch	00920	male	542.7144108971554	1675.5171263894968
dutch	00922	female	520.2785826275788	1811.744109446254
dutch	00924	female	540.0348311973019	1608.615949044407
dutch	00929	male	541.3941482251803	1612.0346064614532
dutch	00935	male	630.8568316352201	1860.4818356603773
dutch	00936	male	532.6494130681818	1454.2679428661615
dutch	00939	male	541.1200976525822	1291.5444812206572
dutch	00940	male	589.1091678787878	1524.9248919191919
dutch	00942	male	464.89090163599184	1542.7028916155418
dutch	00943	male	512.675804040404	1597.4602439393939
dutch	00945	male	562.554902579365	1525.1127442460318
dutch	00948	male	544.2810327234156	1646.1046468575973
dutch	00953	male	453.74628382838284	1488.337397689769
dutch	00954	male	445.7631067049808	1536.2719511494254
dutch	00959	female	579.4295164502165	1803.2845121212122
dutch	00960	male	568.5349511256354	1791.5365290486566
dutch	00965	male	454.0144239766082	1549.668299122807
dutch	00967	male	535.3509981597222	1557.713983609375
dutch	00970	other	553.2878996015936	1589.7042926958832
dutch	00973	male	477.48493734729493	1556.2995685863875
dutch	00974	male	493.3459963087248	1338.9324006152126
dutch	00977	male	431.2211222222222	1458.353805263158
dutch	00978	male	541.3921437971952	1583.8004189859762
dutch	00982	male	596.0587879960317	1602.3212006944445
dutch	00986	male	722.4595432432433	1736.4614792792793
dutch	00987	female	524.1194974930362	1731.5245240482823
dutch	00988	male	550.8985186942622	1587.6999713612654
dutch	00989	male	532.1130233333333	1532.504995
dutch	00990	male	516.998780066237	1624.8821273182957
dutch	00993	male	523.1058111111112	1594.2562915204678
dutch	00997	male	546.5151529274004	1440.8994539422326
dutch	00998	other	487.46800409356723	1708.4169736842105
dutch	00999	male	475.27732934752936	1497.8596812175813
dutch	01005	male	425.2274774509804	1639.6892230392157
dutch	01006	male	516.5372869888475	1607.435328841388
dutch	01007	male	472.93373072916665	1372.3679036458334
dutch	01008	male	520.7494394871795	1577.1312025641025
dutch	01010	male	504.6069519723866	1607.4376007889546
dutch	01011	female	576.7505553302813	1818.8438698205073
dutch	01012	female	629.0315157977883	1601.5068437598736
dutch	01014	male	537.9441721409823	1627.6824022684664
dutch	01015	male	680.7592598639455	1581.5820188208618
dutch	01016	male	491.413038995046	1646.8908183297947
dutch	01017	female	564.8066003649635	1604.4116919708028
dutch	01020	male	468.6239789855072	1569.3776217391305
dutch	01021	male	392.43719604519777	1587.3735433615818
dutch	01029	male	742.3716286872467	1764.9765097287184
dutch	01031	female	563.5843784946237	1843.569570967742
dutch	01032	female	465.3695342431762	1644.5989565756825
dutch	01033	male	478.59918370448923	1471.1669868858253
dutch	01035	male	545.999962962963	1649.4826514403292
dutch	01038	female	471.8297077027948	1727.2315866394001
dutch	01039	male	500.0506431570513	1613.1068308814104
dutch	01041	male	524.5408373493976	1716.4977506024097
dutch	01042	male	660.1795521035599	1680.3209164239481
dutch	01043	female	639.2858023809524	1871.0672142857143
dutch	01045	male	556.6737526645768	1713.4913536050158
dutch	01047	male	502.0388709308372	1539.4994949037962
dutch	01049	male	513.1834725852857	1589.6316054254007
dutch	01053	male	528.4566572127139	1602.1644919043738
dutch	01055	female	535.8435827071291	1877.4926274084778
dutch	01062	male	520.3750087526205	1659.8085544549267
dutch	01067	male	727.7259186134853	1678.193545394112
dutch	01068	male	509.61001961093586	1521.360019873817
dutch	01069	female	530.8768865312264	1700.4185244222294
dutch	01070	male	501.26324519431404	1509.3880207420448
dutch	01071	male	842.6509898656899	2009.8915753357753
dutch	01073	male	710.841831300813	1768.693637398374
dutch	01074	male	577.2437849598022	1830.5323461348175
dutch	01076	male	552.945748508888	1555.455737755252
dutch	01077	male	394.2224576344086	1370.1132361290322
dutch	01081	male	555.7977579831933	1607.871368627451
dutch	01085	male	527.6105000755858	1524.4765287981859
dutch	01090	male	498.350587593985	1531.1940261904763
dutch	01096	male	531.4405142643064	1584.1082453779152
dutch	01100	male	537.4547877192982	1595.0975452631578
dutch	01102	male	630.36475360134	1589.216551926298
dutch	01103	male	460.5507301075269	1420.4617688172043
dutch	01107	female	461.92311878787876	1767.779536969697
dutch	01108	male	590.068628875969	1707.1861236434108
dutch	01113	male	666.4631148148148	1670.7799050925926
dutch	01115	male	511.3101352112676	1616.9734363849766
dutch	01117	male	563.6471870556674	1481.0866258886654
dutch	01118	male	481.90654970238097	1706.7034077380952
dutch	01121	male	479.2716789954338	1613.5803190258753
dutch	01123	male	450.25786612466123	1464.6316550135502
dutch	01126	male	494.8878470185728	1585.6660920821114
dutch	01133	male	495.2364488288288	1702.2780794594594
dutch	01134	female	467.63968714165765	1136.323988425093
dutch	01135	male	490.5167764044944	1435.6580232209737
dutch	01136	female	545.5748248484848	1590.1739557575756
dutch	01137	male	470.61005	1379.303631300813
dutch	01145	male	468.6496458937198	1457.93801294686
dutch	01146	male	455.75230336879434	1632.9603388297871
dutch	01149	male	592.574649859944	1707.1865640522876
dutch	01151	male	475.73576396011396	1604.0859166666667
dutch	01152	male	573.3674879734882	1572.0730453269744
dutch	01153	male	466.9766390804598	1654.342311111111
dutch	01155	male	542.2355390951873	1640.839226762368
dutch	01156	male	510.69017343412526	1679.7018333333333
dutch	01157	male	507.61106666666666	1438.0209490196078
dutch	01159	male	448.7154167318557	1641.2446399826163
dutch	01162	male	599.8509235294117	1508.2215105882353
dutch	01165	male	569.7225210019268	1626.354425433526
dutch	01166	male	472.6699816252588	1388.2889228778467
dutch	01169	male	533.8040073413421	1587.2165157262468
dutch	01170	male	475.56559663082436	1500.8135206451614
dutch	01171	male	588.9965379844962	1628.43369373385
dutch	01173	male	566.163380952381	1618.9566648056923
dutch	01174	male	571.15480885214	1781.9038275616083
dutch	01175	female	535.1012111904762	1648.5891454761904
dutch	01176	male	476.2760153061225	1374.5592731292518
dutch	01181	male	509.67669065420563	1590.7866224299066
dutch	01184	male	705.3764996774194	1743.335869139785
dutch	01193	male	552.0399913702624	1474.861253792031
dutch	01195	female	528.8957408333333	1530.950792878788
dutch	01196	male	483.904793473907	1759.5448354129664
dutch	01197	female	489.9141269927536	1643.1200867753623
dutch	01200	male	639.7190061904762	1923.5044473809523
dutch	01201	male	608.1753044444445	1715.10164
dutch	01206	male	621.6244872880084	1676.531400645355
dutch	01210	male	445.8303306813856	1568.9122114706256
dutch	01212	female	566.7380570029123	1462.4307454924544
dutch	01214	male	553.7073745050506	1611.6574526060606
dutch	01216	male	440.7907898989899	1532.7477101010102
dutch	01217	male	553.8518310272536	1748.2786817610063
dutch	01219	male	566.051402009804	1475.028004117647
dutch	01221	male	471.4716969387755	1606.6712100680272
dutch	01222	male	564.3239326424871	1661.9981821761658
dutch	01223	male	548.0404088435374	1815.8413984693877
dutch	01226	male	623.5266741706162	1805.3230421800947
dutch	01230	male	479.76451700356716	1448.3254152199763
dutch	01232	male	700.912628460039	1784.553625093336
dutch	01233	male	503.52491333333336	1271.7390333333333
dutch	01236	male	592.2576482873851	1363.025237092732
dutch	01237	female	573.1027094086021	1741.2732930107527
dutch	01239	male	456.99117291666664	1489.1082724358973
dutch	01240	male	679.6359301166063	1819.2466649979895
dutch	01243	female	568.3024055555555	1653.3894977777777
dutch	01246	male	498.027701754386	1530.826732748538
dutch	01248	female	569.5749276155564	1556.3586334555262
dutch	01251	female	557.463230269876	1595.105581371262
dutch	01252	male	583.4426390013496	1506.7247134682862
dutch	01256	male	581.7972256944445	1482.5756819444443
dutch	01260	male	535.5880811369509	1629.2718625322998
dutch	01262	male	485.1628615	1500.3370528333332
dutch	01263	male	564.6759810287241	1649.5787831997327
dutch	01264	male	605.5854364842454	1582.2916195688226
dutch	01266	female	577.0229212698413	1503.3266526984128
dutch	01267	female	506.13454284623094	1611.9772761063637
dutch	01268	male	597.3476967948718	1576.152321153846
dutch	01271	male	467.23441071428573	1445.4274426020409
dutch	01273	male	584.564354964539	1558.527389361702
dutch	01275	male	572.5426089773798	1501.133272635878
dutch	01276	male	494.4661293348281	1639.8514084080718
dutch	01278	female	475.35978427672956	1748.6848129979035
dutch	01281	female	530.8870796875	1669.1800385416666
dutch	01282	male	601.9810660575296	1775.2342151607445
dutch	01284	male	525.2469757861635	1623.9861916142559
dutch	01285	male	484.93296711281073	1519.7219546845124
